name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
DREAMIN MAN,"140 Rue Amelot, 75011 Paris, France",Paris,11e,,cafe,,,4.3,738,48.86526629999999,2.366502,https://maps.google.com/?cid=8632870862712239633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.facebook.com/pages/category/Coffee-Shop/Dreamin-Man-394891914641522,,"Type: Cafe
Arrondissement: 11e
Google: 4.3 (738 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=8632870862712239633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.facebook.com/pages/category/Coffee-Shop/Dreamin-Man-394891914641522"
Da Rosa,"37 Rue de Grenelle, 75007 Paris, France",Paris,7e,,"restaurant, brunch",,,,,48.85398,2.32686,https://www.google.com/maps/search/?api=1&query=Da%20Rosa%2C%20Paris%2C%20France,http://www.darosa.fr/,,"Arrondissement: 7e
Food types: restaurant, brunch
Tags: Brunch, Restaurant, Italian
Google Maps: https://www.google.com/maps/search/?api=1&query=Da%20Rosa%2C%20Paris%2C%20France
Website: http://www.darosa.fr/"
Du Pain et des Idées,"34 Rue Yves Toudic, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8712453,2.3628904,https://www.google.com/maps/search/?api=1&query=Du%20Pain%20et%20des%20Id%C3%A9es%2C%20Paris%2C%20France,http://dupainetdesidees.com/index.php,,"Arrondissement: 10e
Food types: restaurant
Tags: ❤️, Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Du%20Pain%20et%20des%20Id%C3%A9es%2C%20Paris%2C%20France
Website: http://dupainetdesidees.com/index.php"
EMPREINTES,"5 Rue de Picardie, 75003 Paris, France",Paris,3e,,shopping,,,4.5,294,48.8633689,2.3621905,https://maps.google.com/?cid=3570348297999114440&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.empreintes-paris.com/,,"Type: Store
Arrondissement: 3e
Google: 4.5 (294 reviews)
Food types: shopping
Tags: Cafe, Shopping
Google summary: Chic boutique presenting handcrafted decorative objects, jewelry & home goods from French designers.
Google Maps: https://maps.google.com/?cid=3570348297999114440&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.empreintes-paris.com/"
Ellsworth,"rue, 34 Rue de Richelieu, 75001 Paris, France",Paris,1er,,"restaurant, brunch",,,,,48.8655806,2.3369467,https://www.google.com/maps/search/?api=1&query=Ellsworth%2C%20Paris%2C%20France,http://www.ellsworthparis.com/,,"Arrondissement: 1er
Food types: restaurant, brunch
Tags: Brunch, Restaurant, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Ellsworth%2C%20Paris%2C%20France
Website: http://www.ellsworthparis.com/"
Farine&O,"153 Rue du Faubourg Saint-Antoine, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8506784,2.3792563,https://www.google.com/maps/search/?api=1&query=Farine%26O%2C%20Paris%2C%20France,http://www.facebook.com/FarineetO,,"Arrondissement: 11e
Food types: restaurant
Tags: Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Farine%26O%2C%20Paris%2C%20France
Website: http://www.facebook.com/FarineetO"
Gare au Gorille,"68 Rue des Dames, 75017 Paris, France",Paris,17e,,"restaurant, brunch",,,,,48.8835646,2.3199363,https://www.google.com/maps/search/?api=1&query=Gare%20au%20Gorille%2C%20Paris%2C%20France,http://www.gareaugorille.fr/,https://bookings.zenchef.com/results?rid=356846&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 17e
Food types: restaurant, brunch
Tags: Frenchie, Brunch, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Gare%20au%20Gorille%2C%20Paris%2C%20France
Website: http://www.gareaugorille.fr/
Booking: https://bookings.zenchef.com/results?rid=356846&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
HOY - Hôtel - Yoga - Restaurant - Bar - Salle de Soin - Fleuriste - YUJ YOGA STUDIO 9ème,"68 Rue des Martyrs, 75009 Paris, France",Paris,9e,,"lodging, brunch, hotel",,,3.4,29,48.88118069999999,2.340225999999999,https://maps.google.com/?cid=17381335352158234127&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.hoyparis.com/,,"Type: Yoga Studio
Arrondissement: 9e
Google: 3.4 (29 reviews)
Food types: lodging, brunch, hotel
Tags: Hotel / BB, Brunch, Vegan, Restaurant, Healthy
Google Maps: https://maps.google.com/?cid=17381335352158234127&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.hoyparis.com/"
Ha Noi 1988 Flowers and Archives,"51 Rue des Archives, 75003 Paris, France",Paris,3e,,cafe,,,4.7,875,48.8605727,2.3574609,https://maps.google.com/?cid=18029000409896089141&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.viet-eat.com/,,"Type: Coffee Shop
Arrondissement: 3e
Google: 4.7 (875 reviews)
Food types: cafe
Tags: Cafe, Vietnamiese
Google Maps: https://maps.google.com/?cid=18029000409896089141&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.viet-eat.com/"
Holy Burek,"66 Rue du Faubourg Poissonnière, 75010 Paris, France",Paris,10e,,"bakery, generic",,,4.6,134,48.8760155,2.3483931,https://maps.google.com/?cid=4050051359474190557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.holyburek.com/,,"Type: Bakery
Arrondissement: 10e
Google: 4.6 (134 reviews)
Food types: bakery, generic
Tags: bootstrap, grab-and-go, Street food
Google Maps: https://maps.google.com/?cid=4050051359474190557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.holyburek.com/"
Hoso basque,"FR, 44 Rue Saint-Antoine, 75004 Paris, France",Paris,4e,,cafe,,,4.2,373,48.8542138,2.3640825,https://maps.google.com/?cid=2003188202626056762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://hosobasque.com/,,"Type: Coffee Stand
Arrondissement: 4e
Google: 4.2 (373 reviews)
Food types: cafe
Tags: Dessert
Google Maps: https://maps.google.com/?cid=2003188202626056762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://hosobasque.com/"
Hotel Eldorado Paris,"18 Rue des Dames, 75017 Paris, France",Paris,17e,,"restaurant, hotel",,€,4.5,972,48.88504379999999,2.3249795,https://maps.google.com/?cid=4609522530565378518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://hoteleldoradoparis.com/,https://bookings.zenchef.com/results?rid=357031&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Hotel
Arrondissement: 17e
Price: €
Google: 4.5 (972 reviews)
Food types: restaurant, hotel
Tags: Hotel / BB, Bar, Cafe
Google summary: Bohemian hotel with warm, eclectic rooms & free Wi-Fi, plus a bistro with a garden terrace.
Google Maps: https://maps.google.com/?cid=4609522530565378518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://hoteleldoradoparis.com/
Booking: https://bookings.zenchef.com/results?rid=357031&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Hôtel Balzac Paris & Spa Ikoï,"6 Rue Balzac, 75008 Paris, France",Paris,8e,,lodging,,,4.2,524,48.87328900000001,2.300358,https://maps.google.com/?cid=3162092439011318870&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.hotelbalzac.com/,,"Type: Hotel
Arrondissement: 8e
Google: 4.2 (524 reviews)
Food types: lodging
Tags: Cafe, Bar
Google Maps: https://maps.google.com/?cid=3162092439011318870&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.hotelbalzac.com/"
Hôtel Dame des Arts,"4 Rue Danton, 75006 Paris, France",Paris,6e,,"lodging, hotel",,,4.7,1313,48.85284730000001,2.3422929,https://maps.google.com/?cid=11828034713587340992&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.damedesarts.com/?utm_source=mapstr&utm_medium=organic&utm_campaign=gbp,https://bookings.zenchef.com/results?rid=358530&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Hotel
Arrondissement: 6e
Google: 4.7 (1,313 reviews)
Food types: lodging, hotel
Tags: Hotel / BB, Restaurant, Cafe, Rooftop, Mexican
Google summary: Luxe hotel offering chic rooms & suites, some with Eiffel Tower views, plus a sauna, a gym & dining.
Google Maps: https://maps.google.com/?cid=11828034713587340992&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.damedesarts.com/?utm_source=mapstr&utm_medium=organic&utm_campaign=gbp
Booking: https://bookings.zenchef.com/results?rid=358530&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Hôtel Prince de Conti,"8 Rue Guénégaud, 75006 Paris, France",Paris,6e,,"lodging, hotel",,,5,42,48.8556685,2.3384246,https://maps.google.com/?cid=2643994848767341925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.prince-de-conti.com/,,"Type: Hotel
Arrondissement: 6e
Google: 5.0 (42 reviews)
Food types: lodging, hotel
Tags: Cafe, Hotel / BB
Google Maps: https://maps.google.com/?cid=2643994848767341925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.prince-de-conti.com/"
Hôtel Sookie,"2bis Rue Commines, 75003 Paris, France",Paris,3e,,"lodging, hotel",,,4.7,631,48.86153411865234,2.365048170089722,https://maps.google.com/?cid=15391141190155856504&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.hotelsuzieblue.com/,https://thefork.fr/restaurant/suzie-blue-r722899/?cc=24751-923,"Type: Hotel
Arrondissement: 3e
Google: 4.7 (631 reviews)
Food types: lodging, hotel
Tags: Cafe, Hotel / BB, Trendy, To work
Google summary: Vintage-chic rooms in an artsy, hip boutique hotel with a cool cafe playing retro jazz records.
Google Maps: https://maps.google.com/?cid=15391141190155856504&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.hotelsuzieblue.com/
Booking: https://thefork.fr/restaurant/suzie-blue-r722899/?cc=24751-923"
IBRIK,"43 Rue Laffitte, 75009 Paris, France",Paris,9e,,cafe,,,,,48.8752715,2.3383497,https://www.google.com/maps/search/?api=1&query=IBRIK%2C%20Paris%2C%20France,http://www.ibrik.fr/,,"Arrondissement: 9e
Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=IBRIK%2C%20Paris%2C%20France
Website: http://www.ibrik.fr/"
Institut Finlandais,"60 Rue des Ecoles, 75005 Paris, France",Paris,5e,,art_gallery,,,4.5,179,48.8501643,2.3433104,https://maps.google.com/?cid=7350516523345716796&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.institut-finlandais.asso.fr/,,"Type: Cultural Center
Arrondissement: 5e
Google: 4.5 (179 reviews)
Food types: art_gallery
Tags: Cafe
Google Maps: https://maps.google.com/?cid=7350516523345716796&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.institut-finlandais.asso.fr/"
Jumpman studio & Café,"2 Avenue Alphand, 75116 Paris, France",Paris,16e,,cafe,,,,,48.87500381469727,2.28592848777771,https://www.google.com/maps/search/?api=1&query=Jumpman%20studio%20%26%20Caf%C3%A9%2C%20Paris,,,"Arrondissement: 16e
Food types: cafe
Tags: Sport
Google Maps: https://www.google.com/maps/search/?api=1&query=Jumpman%20studio%20%26%20Caf%C3%A9%2C%20Paris"
KAPÉ - Café philippin,"17 Rue de Malte, 75011 Paris, France",Paris,11e,,cafe,,,4.6,338,48.8641628,2.3686747,https://maps.google.com/?cid=11247732732988082846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://kapeparis.com/,,"Type: Coffee Shop
Arrondissement: 11e
Google: 4.6 (338 reviews)
Food types: cafe
Tags: Cafe, Restaurant
Google Maps: https://maps.google.com/?cid=11247732732988082846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://kapeparis.com/"
KB COFFEE ROASTERS,"53 Avenue Trudaine, 75009 Paris, France",Paris,9e,,"cafe, brunch",,€€,4.2,1847,48.8806592,2.3407497,https://maps.google.com/?cid=2740186847697807986&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.kbcafeshop.com/,,"Type: Coffee roastery
Arrondissement: 9e
Price: €€
Google: 4.2 (1,847 reviews)
Food types: cafe, brunch
Tags: Brunch
Google summary: Coffee from worldwide sources roasted in-house & served in hot & cold drinks on a pavement terrace.
Google Maps: https://maps.google.com/?cid=2740186847697807986&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.kbcafeshop.com/"
Kodama Beaumarchais,"69 Bd Beaumarchais, 75003 Paris, France",Paris,3e,,generic,,,5,258,48.8572196,2.3681316,https://maps.google.com/?cid=14029226251112502865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://kodamaparis.com/,,"Type: Tea House
Arrondissement: 3e
Google: 5.0 (258 reviews)
Food types: generic
Tags: Cafe
Google Maps: https://maps.google.com/?cid=14029226251112502865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://kodamaparis.com/"
L'Eclair De Genie,35 boulevard Haussmann Magasin Gourmet Niveau 0 Paris 75009,Paris,9e,,restaurant,,,,,48.873062,2.330538,https://www.google.com/maps/search/?api=1&query=L'Eclair%20De%20Genie%2C%20Paris%2C%20France,https://gourmet.galerieslafayette.com/?utm_campaign=gmb&utm_content=Fiche_Marques&utm_medium=seo&utm_source=mapstr,,"Arrondissement: 9e
Food types: restaurant
Tags: Pastry
Google Maps: https://www.google.com/maps/search/?api=1&query=L'Eclair%20De%20Genie%2C%20Paris%2C%20France
Website: https://gourmet.galerieslafayette.com/?utm_campaign=gmb&utm_content=Fiche_Marques&utm_medium=seo&utm_source=mapstr"
L'échappée,"64 Rue de la Folie Méricourt, 75011 Paris, France",Paris,11e,,"generic, brunch",,,,,48.86502249999999,2.3711013,https://maps.google.com/?cid=12564362026296486315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.lechappee.com/,,"Type: Spa
Arrondissement: 11e
Food types: generic, brunch
Tags: Brunch, Cafe, Restaurant
Google Maps: https://maps.google.com/?cid=12564362026296486315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.lechappee.com/"
LACTEM PALAIS ROYAL,"38 Rue Croix des Petits Champs, 75001 Paris, France",Paris,1er,,cafe,,,4.6,265,48.8640851,2.3400497,https://maps.google.com/?cid=16260220730003214125&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://lactem.com/,,"Type: Coffee Shop
Arrondissement: 1er
Google: 4.6 (265 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=16260220730003214125&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://lactem.com/"
LE CHARLOT - PARIS,"38 Rue de Bretagne, Paris 75003",Paris,3e,,restaurant,,€€,4.2,2958,48.8630273,2.3625833,https://maps.google.com/?cid=17591965283889458145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.lecharlot-paris.com/,,"Type: French Restaurant
Arrondissement: 3e
Price: €€
Google: 4.2 (2,958 reviews)
Food types: restaurant
Tags: Cafe, Bistrot, Restaurant
Google summary: Sharing plates, burgers & egg dishes, plus brunch & cocktails, in a tiled interior or on a terrace.
Google Maps: https://maps.google.com/?cid=17591965283889458145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.lecharlot-paris.com/"
La Bellevilloise,"19-21 Rue Boyer, 75020 Paris, France",Paris,20e,,"restaurant, brunch",,,,,48.8683511,2.3921569,https://www.google.com/maps/search/?api=1&query=La%20Bellevilloise%2C%20Paris%2C%20France,http://www.labellevilloise.com/,https://bookings.zenchef.com/results?rid=349712&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 20e
Food types: restaurant, brunch
Tags: Brunch, Cocktail, Dancing
Google Maps: https://www.google.com/maps/search/?api=1&query=La%20Bellevilloise%2C%20Paris%2C%20France
Website: http://www.labellevilloise.com/
Booking: https://bookings.zenchef.com/results?rid=349712&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
La Datcha Paris,"62 Rue Jean-Pierre Timbaud, 75011 Paris, France",Paris,11e,,"restaurant, brunch",,,4.7,406,48.8666712,2.3735192,https://maps.google.com/?cid=10562815847847167715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.ladatchaparis.com/,,"Type: French Restaurant
Arrondissement: 11e
Google: 4.7 (406 reviews)
Food types: restaurant, brunch
Tags: Brunch, Restaurant
Google Maps: https://maps.google.com/?cid=10562815847847167715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.ladatchaparis.com/"
La Main Noire,"12 Rue Cavallotti, Paris 75018",Paris,18e,,cafe,,€€,4.6,793,48.88649368286133,2.328195095062256,https://maps.google.com/?cid=1793059094528260795&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.lamainnoirecollective.com/,,"Type: Cafe
Arrondissement: 18e
Price: €€
Google: 4.6 (793 reviews)
Food types: cafe
Tags: Cafe, Healthy
Google Maps: https://maps.google.com/?cid=1793059094528260795&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.lamainnoirecollective.com/"
La Maison du Mochi,"Rue du Cherche-Midi, Paris, France",Paris,,,restaurant,,,4.5,858,48.8494292,2.326380799999999,https://maps.google.com/?cid=7481996059092879984&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.maisondumochi.fr/,,"Type: Pastry Shop
Google: 4.5 (858 reviews)
Food types: restaurant
Tags: Pastry
Google summary: Elegant mochi rice-paste sweets with fillings like pistachio & orange blossom, plus matcha tea.
Google Maps: https://maps.google.com/?cid=7481996059092879984&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.maisondumochi.fr/"
La Parisienne,"52 Boulevard Saint-Germain, 75005 Paris, France",Paris,5e,,restaurant,,€€,4.2,1170,48.849968,2.349724999999999,https://maps.google.com/?cid=4691120763466057325&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.boulangerielaparisienne.com/,,"Type: Bakery
Arrondissement: 5e
Price: €€
Google: 4.2 (1,170 reviews)
Food types: restaurant
Tags: Bakery
Google Maps: https://maps.google.com/?cid=4691120763466057325&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.boulangerielaparisienne.com/"
La Perle,"78 Rue Vieille du Temple, 75003 Paris, France",Paris,3e,,cafe,,€€,3.4,1670,48.8598003,2.3606963,https://maps.google.com/?cid=4190812438264054898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://cafelaperle.com/,,"Type: Cafe
Arrondissement: 3e
Price: €€
Google: 3.4 (1,670 reviews)
Food types: cafe
Tags: Cafe, Trendy
Google summary: Classic French lunch items & desserts, plus pizza, served at a trendy cafe with sidewalk tables.
Google Maps: https://maps.google.com/?cid=4190812438264054898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://cafelaperle.com/"
La Rotonde,"105 Boulevard du Montparnasse, 75006 Paris, France",Paris,6e,,cafe,,€€€,4.3,4577,48.842357,2.329158,https://maps.google.com/?cid=8525423648943641338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://menuonline.fr/la-rotonde-montparnasse,,"Type: Restaurant
Arrondissement: 6e
Price: €€€
Google: 4.3 (4,577 reviews)
Food types: cafe
Tags: Restaurant
Google Maps: https://maps.google.com/?cid=8525423648943641338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://menuonline.fr/la-rotonde-montparnasse"
Ladurée,"16 Rue Royale, 75008 Paris, France",Paris,8e,,"restaurant, brunch",,€€€,4.1,3381,48.8684378,2.3236443,https://maps.google.com/?cid=15123703379817243956&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.laduree.fr/laduree-paris-royale.html,https://thefork.fr/restaurant/laduree-paris-royale-r5141/?cc=24751-923,"Type: Pastry Shop
Arrondissement: 8e
Price: €€€
Google: 4.1 (3,381 reviews)
Food types: restaurant, brunch
Tags: Brunch, Bakery, Cafe
Google summary: Upscale bakery with Parisian origins, specializing in French macarons in a number of flavors.
Google Maps: https://maps.google.com/?cid=15123703379817243956&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.laduree.fr/laduree-paris-royale.html
Booking: https://thefork.fr/restaurant/laduree-paris-royale-r5141/?cc=24751-923"
Ladurée Pavillon Gravelle,"2 Rte du Pesage, 75012 Paris, France",Paris,12e,,"restaurant, brunch",,€€€,3.9,308,48.8226259,2.4460264,https://maps.google.com/?cid=16874507459378194118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/pavillongravelle.laduree/,https://thefork.fr/restaurant/laduree-pavillon-gravelle-r824030/?cc=24751-923,"Type: French Restaurant
Arrondissement: 12e
Price: €€€
Google: 3.9 (308 reviews)
Food types: restaurant, brunch
Tags: Cafe, Brunch, Restaurant
Google summary: Upscale bakery with Parisian origins, specializing in French macarons in a number of flavors.
Google Maps: https://maps.google.com/?cid=16874507459378194118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/pavillongravelle.laduree/
Booking: https://thefork.fr/restaurant/laduree-pavillon-gravelle-r824030/?cc=24751-923"
Lam,"24 Rue Notre Dame de Nazareth, 75003 Paris, France",Paris,3e,,cafe,,,4.8,753,48.8675311,2.3578196,https://maps.google.com/?cid=16036701169335323358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/lambakeryparis/,,"Type: Bakery
Arrondissement: 3e
Google: 4.8 (753 reviews)
Food types: cafe
Tags: Cafe, Dessert
Google Maps: https://maps.google.com/?cid=16036701169335323358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/lambakeryparis/"
Laïzé,"8 Rue de Valois, 75001 Paris, France",Paris,1er,,cafe,,,4.4,301,48.86366880169533,2.338203699999985,https://maps.google.com/?cid=16457466652901646490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.laizeparis.com/,,"Type: Tea House
Arrondissement: 1er
Google: 4.4 (301 reviews)
Food types: cafe
Tags: Cafe, Asian
Google Maps: https://maps.google.com/?cid=16457466652901646490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.laizeparis.com/"
Laïzé,"68 Passage Choiseul, 75002 Paris, France",Paris,2e,,restaurant,,,4.4,226,48.86831699999999,2.3357507,https://maps.google.com/?cid=14995990840932193558&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.laizeparis.com/,,"Type: Tea House
Arrondissement: 2e
Google: 4.4 (226 reviews)
Food types: restaurant
Tags: Cafe, Asian
Google Maps: https://maps.google.com/?cid=14995990840932193558&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.laizeparis.com/"
Le Boréal,"Rue Montcalm, Paris, France",Paris,,,cafe,,,4.7,641,48.8938526,2.3389802,https://maps.google.com/?cid=9835951407454107670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/le.boreal.paris/,https://thefork.fr/restaurant/le-boreal-r846710/?cc=24751-923,"Type: Restaurant
Google: 4.7 (641 reviews)
Food types: cafe
Tags: Restaurant, Trendy
Google Maps: https://maps.google.com/?cid=9835951407454107670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/le.boreal.paris/
Booking: https://thefork.fr/restaurant/le-boreal-r846710/?cc=24751-923"
