name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Passage 53,"53 Passage des Panoramas, 75002 Paris, France",Paris,2e,,restaurant,,,,,48.87117199999999,2.341695,https://www.google.com/maps/search/?api=1&query=Passage%2053%2C%20Paris%2C%20France,http://www.latabledu53.com/,,"Arrondissement: 2e
Food types: restaurant
Tags: Frenchie, Restaurant, Gastro / higher end
Google Maps: https://www.google.com/maps/search/?api=1&query=Passage%2053%2C%20Paris%2C%20France
Website: http://www.latabledu53.com/"
Porte 12,"12 Rue des Messageries, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8764397,2.3497817,https://www.google.com/maps/search/?api=1&query=Porte%2012%2C%20Paris%2C%20France,http://www.porte12.com/,,"Arrondissement: 10e
Food types: restaurant
Tags: Restaurant, Gastro / higher end, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Porte%2012%2C%20Paris%2C%20France
Website: http://www.porte12.com/"
Quinsou,"33 Rue de l'Abbé Grégoire, 75006 Paris, France",Paris,6e,,restaurant,,€€€€,4.4,412,48.8476946,2.3254803,https://maps.google.com/?cid=17673559145921728318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://quinsou.business.site/,https://thefork.fr/restaurant/quinsou-r824305/?cc=24751-923,"Type: Fine Dining Restaurant
Arrondissement: 6e
Price: €€€€
Google: 4.4 (412 reviews)
Food types: restaurant
Tags: Frenchie, Restaurant, Gastro / higher end
Google summary: Innovative, artfully presented French-inspired dishes with wine pairings in a stylish setting.
Google Maps: https://maps.google.com/?cid=17673559145921728318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://quinsou.business.site/
Booking: https://thefork.fr/restaurant/quinsou-r824305/?cc=24751-923"
Restaurant A.T,"4bis Rue du Cardinal Lemoine, 75005 Paris, France",Paris,5e,,restaurant,,€€€€,4.7,597,48.84967229999999,2.3544485,https://maps.google.com/?cid=1886289038401998335&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.atsushitanaka.com/,,"Type: Fine Dining Restaurant
Arrondissement: 5e
Price: €€€€
Google: 4.7 (597 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: Minimalist space for strikingly presented set menus of contemporary Japanese-inspired dishes.
Google Maps: https://maps.google.com/?cid=1886289038401998335&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.atsushitanaka.com/"
Restaurant Alan Geaam,"19 Rue Lauriston, 75016 Paris, France",Paris,16e,,restaurant,,€€€€,4.8,1120,48.8714325,2.2924576,https://maps.google.com/?cid=13333900603047881157&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.alangeaam.fr/,https://bookings.zenchef.com/results?rid=374696&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Fine Dining Restaurant
Arrondissement: 16e
Price: €€€€
Google: 4.8 (1,120 reviews)
Food types: restaurant
Tags: Gastro / higher end, Libanese
Google summary: Imaginative, Lebanese-inflected French cuisine, plus wine pairings, in a sleek, understated space.
Google Maps: https://maps.google.com/?cid=13333900603047881157&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.alangeaam.fr/
Booking: https://bookings.zenchef.com/results?rid=374696&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Restaurant Cèna,"23 Rue Treilhard, 75008 Paris, France",Paris,8e,,restaurant,,,4.5,142,48.87671630000001,2.3131153,https://maps.google.com/?cid=13320545348417439297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.cena.restaurant/,https://thefork.fr/restaurant/cena-r848950/?cc=24751-923,"Type: French Restaurant
Arrondissement: 8e
Google: 4.5 (142 reviews)
Food types: restaurant
Tags: Gastro / higher end, Restaurant
Google Maps: https://maps.google.com/?cid=13320545348417439297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.cena.restaurant/
Booking: https://thefork.fr/restaurant/cena-r848950/?cc=24751-923"
Restaurant David Toutain,"29 Rue Surcouf, 75007 Paris, France",Paris,7e,,restaurant,,€€€,4.6,859,48.8602571,2.3097285,https://maps.google.com/?cid=5280236061836376229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.davidtoutain.com/,https://thefork.fr/restaurant/david-toutain-r33479/?cc=24751-923,"Type: Fine Dining Restaurant
Arrondissement: 7e
Price: €€€
Google: 4.6 (859 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: Tasting menus of daring modern cuisine, plus wine pairing, in a minimalist, oak-paneled space.
Google Maps: https://maps.google.com/?cid=5280236061836376229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.davidtoutain.com/
Booking: https://thefork.fr/restaurant/david-toutain-r33479/?cc=24751-923"
Restaurant Drouant,"16-18 Place Gaillon, Paris 75002",Paris,2e,,restaurant,,€€€,4.2,1334,48.8686426,2.3344382,https://maps.google.com/?cid=8674680426340803033&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.drouant.com/,https://thefork.fr/restaurant/drouant-r569553/?cc=24751-923,"Type: French Restaurant
Arrondissement: 2e
Price: €€€
Google: 4.2 (1,334 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end, Restaurant
Google summary: Art Deco French restaurant with famed staircase & lounges, for classic food with modern influences.
Google Maps: https://maps.google.com/?cid=8674680426340803033&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.drouant.com/
Booking: https://thefork.fr/restaurant/drouant-r569553/?cc=24751-923"
Restaurant Kei,"5 Rue Coq Héron, 75001 Paris, France",Paris,1er,,restaurant,,€€€€,4.7,1227,48.8643574,2.3420781,https://maps.google.com/?cid=9257759260887336002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.restaurant-kei.fr/,https://bookings.zenchef.com/results?rid=365417&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 1er
Price: €€€€
Google: 4.7 (1,227 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: High-end venue for Japanese/French fusion, with an artfully presented tasting menu & European wines.
Google Maps: https://maps.google.com/?cid=9257759260887336002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.restaurant-kei.fr/
Booking: https://bookings.zenchef.com/results?rid=365417&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Restaurant La Scène - Stéphanie Le Quellec,"32 Av. Matignon, 75008 Paris, France",Paris,8e,,restaurant,,€€€€,4.7,1027,48.8719824,2.3144676,https://maps.google.com/?cid=6508746646158541023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.la-scene.paris/,https://thefork.fr/restaurant/la-scene--r823229/?cc=24751-923,"Type: French Restaurant
Arrondissement: 8e
Price: €€€€
Google: 4.7 (1,027 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: Warm, stylish restaurant plating an acclaimed chef's refined, modern French fare & tasting menus.
Google Maps: https://maps.google.com/?cid=6508746646158541023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.la-scene.paris/
Booking: https://thefork.fr/restaurant/la-scene--r823229/?cc=24751-923"
Restaurant Lasserre,"17 Avenue Franklin Delano Roosevelt, 75008 Paris, France",Paris,8e,,restaurant,,€€€€,4.5,649,48.8663019,2.3097918,https://maps.google.com/?cid=14932709781497144347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.restaurant-lasserre.com/,https://thefork.fr/restaurant/lasserre-r250/?cc=24751-923,"Type: French Restaurant
Arrondissement: 8e
Price: €€€€
Google: 4.5 (649 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: Refined takes on classic French fare, plus tasting menus & wine pairings, in an elegant space.
Google Maps: https://maps.google.com/?cid=14932709781497144347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.restaurant-lasserre.com/
Booking: https://thefork.fr/restaurant/lasserre-r250/?cc=24751-923"
Restaurant Plume,"24 Rue Pierre Leroux, 75007 Paris, France",Paris,7e,,restaurant,,,4.5,737,48.8487714,2.319201,https://maps.google.com/?cid=8312512234578341059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://restaurant-plume.com/,https://bookings.zenchef.com/results?rid=374979&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 7e
Google: 4.5 (737 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end, Bistrot
Google summary: Fine dining in a trendy, airy locale with wood accents, geometric patterns & dangling Edison bulbs.
Google Maps: https://maps.google.com/?cid=8312512234578341059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://restaurant-plume.com/
Booking: https://bookings.zenchef.com/results?rid=374979&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Sugaar,"5 Rue Gozlin, 75006 Paris, France",Paris,6e,,restaurant,,,4,420,48.853292,2.333627,https://maps.google.com/?cid=11057144900801582300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,https://bookings.zenchef.com/results?rid=358531&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 6e
Google: 4.0 (420 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end
Google Maps: https://maps.google.com/?cid=11057144900801582300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Booking: https://bookings.zenchef.com/results?rid=358531&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Sushi Yoshinaga,"Rue du 4 septembre, Paris, France",Paris,,,restaurant,,,4.9,171,48.8697398,2.3349676,https://maps.google.com/?cid=18008410189701662218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.sushiyoshinaga.com/,https://bookings.zenchef.com/results?rid=360895&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Sushi Restaurant
Google: 4.9 (171 reviews)
Food types: restaurant
Tags: Japanese, Gastro / higher end
Google Maps: https://maps.google.com/?cid=18008410189701662218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.sushiyoshinaga.com/
Booking: https://bookings.zenchef.com/results?rid=360895&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Virtus,"29 rue de Cotte, 75012 Paris, France",Paris,12e,,restaurant,,,4.8,1419,48.85023,2.37814,https://maps.google.com/?cid=14741883095609162408&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.virtus-paris.com/,https://bookings.zenchef.com/results?rid=360122&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Fine Dining Restaurant
Arrondissement: 12e
Google: 4.8 (1,419 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google summary: Innovative, elevated tasting menus & wines are offered in this trendy restaurant with vintage decor.
Google Maps: https://maps.google.com/?cid=14741883095609162408&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.virtus-paris.com/
Booking: https://bookings.zenchef.com/results?rid=360122&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Épopée,"52 Rue Léon Frot, 75011 Paris, France",Paris,11e,,restaurant,,,4.8,104,48.8561329,2.3861665,https://maps.google.com/?cid=9656181437775388142&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.epopee-charonne.fr/,,"Type: French Restaurant
Arrondissement: 11e
Google: 4.8 (104 reviews)
Food types: restaurant
Tags: Gastro / higher end, Restaurant
Google Maps: https://maps.google.com/?cid=9656181437775388142&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.epopee-charonne.fr/"
