name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
National Park of the Belluno Dolomites,"Dolomiti Bellunesi, Belluno BL, Italie",Veneto,,,generic,,,,,46.169919,12.036645,https://www.google.com/maps/search/?api=1&query=National%20Park%20of%20the%20Belluno%20Dolomites%2C%20Veneto%2C%20Italie,http://www.dolomitipark.it/,,"Food types: generic
Tags: Place to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=National%20Park%20of%20the%20Belluno%20Dolomites%2C%20Veneto%2C%20Italie
Website: http://www.dolomitipark.it/"
Trattoria Antiche Carampane,"Sestiere San Polo, 1911, 30125 Venezia, Italie",Venezia,,,restaurant,,,,,45.43864749999999,12.3310943,https://www.google.com/maps/search/?api=1&query=Trattoria%20Antiche%20Carampane%2C%20Venezia%2C%20Italie,http://www.antichecarampane.com/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Trattoria%20Antiche%20Carampane%2C%20Venezia%2C%20Italie
Website: http://www.antichecarampane.com/"
Verneuil la douce,"98 Rue de la Ferté, 27130 Verneuil d'Avre et d'Iton, France",Verneuil d'Avre et d'Iton,,,"lodging, hotel",,,,,48.7350146,0.9271469,https://www.google.com/maps/search/?api=1&query=Verneuil%20la%20douce%2C%20Verneuil%20d'Avre%20et%20d'Iton%2C%20France,https://verneuilladoucehotel.com/,,"Food types: lodging, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Verneuil%20la%20douce%2C%20Verneuil%20d'Avre%20et%20d'Iton%2C%20France
Website: https://verneuilladoucehotel.com/"
"Les Etangs de Corot Hôtel, Restaurants & Spa - Relais & Châteaux - proche Versailles","55 Rue de Versailles, 92410 Ville-d'Avray, France",Ville-d'Avray,,,"restaurant, hotel",,,,,48.8219947,2.1831003,https://www.google.com/maps/search/?api=1&query=Les%20Etangs%20de%20Corot%20H%C3%B4tel%2C%20Restaurants%20%26%20Spa%20-%20Relais%20%26%20Ch%C3%A2teaux%20-%20proche%20Versailles%2C%20Ville-d'Avray%2C%20France,http://www.etangs-corot.com/,https://bookings.zenchef.com/results?rid=363892&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Food types: restaurant, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Les%20Etangs%20de%20Corot%20H%C3%B4tel%2C%20Restaurants%20%26%20Spa%20-%20Relais%20%26%20Ch%C3%A2teaux%20-%20proche%20Versailles%2C%20Ville-d'Avray%2C%20France
Website: http://www.etangs-corot.com/
Booking: https://bookings.zenchef.com/results?rid=363892&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Café de la Mairie,"1 Rue du Midi, 94300 Vincennes, France",Vincennes,,,bar,,,,,48.8470477,2.4390154,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20de%20la%20Mairie%2C%20Vincennes%2C%20France,http://www.facebook.com/pages/Caf%C3%A9-De-La-Mairie-Vincennes/2090985224322690,,"Food types: bar
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20de%20la%20Mairie%2C%20Vincennes%2C%20France
Website: http://www.facebook.com/pages/Caf%C3%A9-De-La-Mairie-Vincennes/2090985224322690"
Crème,"1 bis Rue du Midi, 94300 Vincennes, France",Vincennes,,,shopping,,,,,48.8469989,2.4387359,https://www.google.com/maps/search/?api=1&query=Cr%C3%A8me%2C%20Vincennes%2C%20France,http://www.creme.fr/,,"Food types: shopping
Tags: Icecream
Google Maps: https://www.google.com/maps/search/?api=1&query=Cr%C3%A8me%2C%20Vincennes%2C%20France
Website: http://www.creme.fr/"
Georgian Cafe,Tarasa Shevchenka prospekt Vyshhorods'kyy rayon 07301 Ukraine,Vyshhorods'kyy rayon,,,generic,,,,,50.46625518798828,30.51186943054199,https://www.google.com/maps/search/?api=1&query=Georgian%20Cafe%2C%20Vyshhorods'kyy%20rayon%2C%20Ukraine,,,"Food types: generic
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Georgian%20Cafe%2C%20Vyshhorods'kyy%20rayon%2C%20Ukraine"
Lac de Misurina,"Lac de Misurina, 32041 Auronzo di Cadore, Belluno, Italie",Vénétie,,,geocode,,,,,46.58257769999999,12.254444,https://www.google.com/maps/search/?api=1&query=Lac%20de%20Misurina%2C%20V%C3%A9n%C3%A9tie%2C%20Italie,http://auronzomisurina.it/misurina,,"Food types: geocode
Tags: Place to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Lac%20de%20Misurina%2C%20V%C3%A9n%C3%A9tie%2C%20Italie
Website: http://auronzomisurina.it/misurina"
Café Demel,"Kohlmarkt 14, 1010 Wien, Autriche",Wien,,,cafe,,,,,48.2085962,16.3672185,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Demel%2C%20Wien%2C%20Autriche,https://www.demel.com/,,"Food types: cafe
Tags: Cafe, Pastry
Google Maps: https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Demel%2C%20Wien%2C%20Autriche
Website: https://www.demel.com/"
Café Kandl,"Kandlgasse 12, 1070 Wien, Autriche",Wien,,,bar,,,,,48.2027911,16.342211,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Kandl%2C%20Wien%2C%20Autriche,http://www.kandlcafe.at/,,"Food types: bar
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Kandl%2C%20Wien%2C%20Autriche
Website: http://www.kandlcafe.at/"
Café Sacher Wien,"Kärntner Str. 38, 1010 Wien, Autriche",Wien,,,cafe,,,,,48.20388149999999,16.3699792,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Sacher%20Wien%2C%20Wien%2C%20Autriche,https://www.sacher.com/hotel-wien-2/kulinarik/cafe-sacher-wien/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Sacher%20Wien%2C%20Wien%2C%20Autriche
Website: https://www.sacher.com/hotel-wien-2/kulinarik/cafe-sacher-wien/"
"Fuhrgassl-Huber, Weingut und Buschenschank","Neustift am Walde 68, 1190 Wien, Autriche",Wien,,,bar,,,,,48.2512,16.30112,https://www.google.com/maps/search/?api=1&query=Fuhrgassl-Huber%2C%20Weingut%20und%20Buschenschank%2C%20Wien%2C%20Autriche,http://www.fuhrgassl-huber.at/,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Fuhrgassl-Huber%2C%20Weingut%20und%20Buschenschank%2C%20Wien%2C%20Autriche
Website: http://www.fuhrgassl-huber.at/"
Glacis Beisl,"Breite G. 4, 1070 Wien, Autriche",Wien,,,restaurant,,,,,48.203199,16.357155,https://www.google.com/maps/search/?api=1&query=Glacis%20Beisl%2C%20Wien%2C%20Austria,http://glacisbeisl.at/,https://bookings.zenchef.com/results?rid=376927&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Glacis%20Beisl%2C%20Wien%2C%20Austria
Website: http://glacisbeisl.at/
Booking: https://bookings.zenchef.com/results?rid=376927&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Metro Kinokulturhaus,"Johannesgasse 4, 1010 Wien, Autriche",Wien,,,generic,,,,,48.2049288,16.3719383,https://www.google.com/maps/search/?api=1&query=Metro%20Kinokulturhaus%2C%20Wien%2C%20Autriche,http://www.filmarchiv.at/,,"Food types: generic
Tags: Sightseeing
Google Maps: https://www.google.com/maps/search/?api=1&query=Metro%20Kinokulturhaus%2C%20Wien%2C%20Autriche
Website: http://www.filmarchiv.at/"
Plachutta Wollzeile,"Wollzeile 38, 1010 Wien, Autriche",Wien,,,restaurant,,,,,48.2075111,16.3787209,https://www.google.com/maps/search/?api=1&query=Plachutta%20Wollzeile%2C%20Wien%2C%20Austria,http://www.plachutta-wollzeile.at/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Plachutta%20Wollzeile%2C%20Wien%2C%20Austria
Website: http://www.plachutta-wollzeile.at/"
Siebensternbräu,"Siebensterngasse 19, 1070 Wien, Autriche",Wien,,,bar,,,,,48.2022328,16.3528415,https://www.google.com/maps/search/?api=1&query=Siebensternbr%C3%A4u%2C%20Wien%2C%20Autriche,http://www.7stern.at/,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Siebensternbr%C3%A4u%2C%20Wien%2C%20Autriche
Website: http://www.7stern.at/"
Bratsera Hotel,"Tombazi Str., Idra 180 40, Grèce",Ydra,,,"lodging, hotel",,,,,37.3490063,23.467327,https://www.google.com/maps/search/?api=1&query=Bratsera%20Hotel%2C%20Ydra%2C%20Gr%C3%A8ce,https://bratserahotel.com/,,"Food types: lodging, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Bratsera%20Hotel%2C%20Ydra%2C%20Gr%C3%A8ce
Website: https://bratserahotel.com/"
Restaurant Europa,"Gedempt Hamerkanaal, Amsterdam, Pays-Bas",Zaandam,,,restaurant,,,,,52.4199635,4.834905700000001,https://www.google.com/maps/search/?api=1&query=Restaurant%20Europa%2C%20Zaandam%2C%20Nederland,http://www.europa.rest/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Restaurant%20Europa%2C%20Zaandam%2C%20Nederland
Website: http://www.europa.rest/"
Monaci delle Terre Nere,"Via Monaci sn, 95019 Zafferana Etnea CT, Italie",Zafferana Etnea,,,"lodging, hotel",,,,,37.66936580000001,15.1091828,https://www.google.com/maps/search/?api=1&query=Monaci%20delle%20Terre%20Nere%2C%20Zafferana%20Etnea%2C%20Italie,http://www.monacidelleterrenere.it/,,"Food types: lodging, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Monaci%20delle%20Terre%20Nere%2C%20Zafferana%20Etnea%2C%20Italie
Website: http://www.monacidelleterrenere.it/"
Firriato Hospitality - Cavanera Etnea,"Contrada Verzella, 95012 Castiglione di Sicilia CT, Italy",castiglione di sicilia,,,"lodging, hotel",,,,,37.88257600000001,15.064206,https://www.google.com/maps/search/?api=1&query=Firriato%20Hospitality%20-%20Cavanera%20Etnea%2C%20castiglione%20di%20sicilia%2C%20Italie,http://www.cavanera.it/,,"Food types: lodging, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Firriato%20Hospitality%20-%20Cavanera%20Etnea%2C%20castiglione%20di%20sicilia%2C%20Italie
Website: http://www.cavanera.it/"
Grød,"Stand A8, Linnésgade 17, 1362 København, Danemark",kbh,,,restaurant,,,,,55.6837513,12.5700001,https://www.google.com/maps/search/?api=1&query=Gr%C3%B8d%2C%20kbh%2C%20Danemark,http://groed.com/,,"Food types: restaurant
Tags: Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Gr%C3%B8d%2C%20kbh%2C%20Danemark
Website: http://groed.com/"
Relæ,"Jægersborggade 41, 2200 København, Danemark",kbh,,,restaurant,,,,,55.69302,12.543298,https://www.google.com/maps/search/?api=1&query=Rel%C3%A6%2C%20kbh%2C%20Danemark,http://restaurant-relae.dk/,,"Food types: restaurant
Tags: Restaurant, Gastro / higher end, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Rel%C3%A6%2C%20kbh%2C%20Danemark
Website: http://restaurant-relae.dk/"
Aşşk Kahve,"Kuruçeşme Mh., Muallim Naci Caddesi No:64, 34330 Beşiktaş, Turquie",İstanbul,,,cafe,,,,,41.0580306,29.0360864,https://www.google.com/maps/search/?api=1&query=A%C5%9F%C5%9Fk%20Kahve%2C%20%C4%B0stanbul%2C%20Turquie,https://www.facebook.com/asskhammam/?ref=br_rs,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=A%C5%9F%C5%9Fk%20Kahve%2C%20%C4%B0stanbul%2C%20Turquie
Website: https://www.facebook.com/asskhammam/?ref=br_rs"
Halat By Divan,"Piri Paşa, Kumbarahane Cd. No:5, 34445 Beyoğlu/İstanbul, Turquie",İstanbul,,,restaurant,,,,,41.0423145,28.9494671,https://www.google.com/maps/search/?api=1&query=Halat%20By%20Divan%2C%20%C4%B0stanbul%2C%20Turquie,https://www.divan.com.tr/restoran/halat-by-divan,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Halat%20By%20Divan%2C%20%C4%B0stanbul%2C%20Turquie
Website: https://www.divan.com.tr/restoran/halat-by-divan"
Karadeniz Döner Salonu,"Kazım Karabekir Mahallesi, Çinçindere Cd. No:99, 34225 Esenler/İstanbul, Turkey",İstanbul,,,generic,,,,,41.0432626,28.8697146,https://www.google.com/maps/search/?api=1&query=Karadeniz%20D%C3%B6ner%20Salonu%2C%20%C4%B0stanbul%2C%20Turkey,,,"Food types: generic
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Karadeniz%20D%C3%B6ner%20Salonu%2C%20%C4%B0stanbul%2C%20Turkey"
Mikla,"The Marmara Pera, Meşrutiyet Cd No:15, 34430 Beyoğlu/İstanbul, Turquie",İstanbul,,,restaurant,,,,,41.031009,28.97414999999999,https://www.google.com/maps/search/?api=1&query=Mikla%2C%20%C4%B0stanbul%2C%20Turquie,http://www.miklarestaurant.com/,,"Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google Maps: https://www.google.com/maps/search/?api=1&query=Mikla%2C%20%C4%B0stanbul%2C%20Turquie
Website: http://www.miklarestaurant.com/"
Mükellef Karakoy,"Kemankeş Karamustafa Paşa Mahallesi, Maliye Cd. 8/A, 34425 Karaköy/Beyoğlu/İstanbul, Turquie",İstanbul,,,restaurant,,,,,41.0237335,28.9769701,https://www.google.com/maps/search/?api=1&query=M%C3%BCkellef%20Karakoy%2C%20%C4%B0stanbul%2C%20Turquie,http://www.mukellefkarakoy.com/,,"Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google Maps: https://www.google.com/maps/search/?api=1&query=M%C3%BCkellef%20Karakoy%2C%20%C4%B0stanbul%2C%20Turquie
Website: http://www.mukellefkarakoy.com/"
Neolokal,"Arap Cami, Bankalar Cd. No:11, 34420 Beyoğlu/İstanbul, Turquie",İstanbul,,,restaurant,,,,,41.0238241,28.9733994,https://www.google.com/maps/search/?api=1&query=Neolokal%2C%20%C4%B0stanbul%2C%20Turquie,http://neolokal.com/,,"Food types: restaurant
Tags: Restaurant, Gastro / higher end
Google Maps: https://www.google.com/maps/search/?api=1&query=Neolokal%2C%20%C4%B0stanbul%2C%20Turquie
Website: http://neolokal.com/"
Pandeli Restaurant,"Eminönü, Mısır Çarşısı No:1, 34435 Fatih/Beyoğlu/İstanbul, Turquie",İstanbul,,,restaurant,,,,,41.0171519,28.9712762,https://www.google.com/maps/search/?api=1&query=Pandeli%20Restaurant%2C%20%C4%B0stanbul%2C%20Turquie,https://pandeli-restaurant-msr-carss.business.site/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Pandeli%20Restaurant%2C%20%C4%B0stanbul%2C%20Turquie
Website: https://pandeli-restaurant-msr-carss.business.site/"
Soho House Istanbul,"EVLIYA ÇELEBI MAHALLESI MEŞRUTIYET CAD. NO:56, 34430 Beyoğlu/İstanbul, Turkey",İstanbul,,,generic,,,,,41.0303024,28.973018,https://www.google.com/maps/search/?api=1&query=Soho%20House%20Istanbul%2C%20%C4%B0stanbul%2C%20Turkey,http://www.theallisistanbul.com/en,,"Food types: generic
Tags: Soho House
Google Maps: https://www.google.com/maps/search/?api=1&query=Soho%20House%20Istanbul%2C%20%C4%B0stanbul%2C%20Turkey
Website: http://www.theallisistanbul.com/en"
The House Cafe,"Yıldız Mh., Salhane Sk. No:1, 34349 Beşiktaş/İstanbul, Turquie",İstanbul,,,cafe,,,,,41.0475211,29.02533499999999,https://www.google.com/maps/search/?api=1&query=The%20House%20Cafe%2C%20%C4%B0stanbul%2C%20Turquie,http://www.thehousecafe.com/,,"Food types: cafe
Tags: Cafe
Google Maps: https://www.google.com/maps/search/?api=1&query=The%20House%20Cafe%2C%20%C4%B0stanbul%2C%20Turquie
Website: http://www.thehousecafe.com/"
Terre Des Etoiles,"Desert d'Agafay, Μαρακές 40000, Maroc",Μαρακές,,,"lodging, hotel",,,,,31.4583306,-8.1944428,https://www.google.com/maps/search/?api=1&query=Terre%20Des%20Etoiles%2C%20%CE%9C%CE%B1%CF%81%CE%B1%CE%BA%CE%AD%CF%82%2C%20Maroc,http://terredesetoiles.fr/,,"Food types: lodging, hotel
Tags: Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Terre%20Des%20Etoiles%2C%20%CE%9C%CE%B1%CF%81%CE%B1%CE%BA%CE%AD%CF%82%2C%20Maroc
Website: http://terredesetoiles.fr/"
PinchukArtCentre,"вул. Велика Васильківська/Басейна, 1/3-2, Київ, Ukraine, 01004",Київ,,,museum,,,,,50.4417793,30.5211407,https://www.google.com/maps/search/?api=1&query=PinchukArtCentre%2C%20%D0%9A%D0%B8%D1%97%D0%B2%2C%20Ukraine,http://pinchukartcentre.org/,,"Food types: museum
Tags: Place to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=PinchukArtCentre%2C%20%D0%9A%D0%B8%D1%97%D0%B2%2C%20Ukraine
Website: http://pinchukartcentre.org/"
Austrian Hospice,"Via Dolorosa St 37, Jerusalem, 9762637",י-ם,,,lodging,,,,,31.78032589999999,35.2321158,https://www.google.com/maps/search/?api=1&query=Austrian%20Hospice%2C%20%D7%99-%D7%9D%2C%20Israel,http://www.austrianhospice.com/,,"Food types: lodging
Tags: Place to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Austrian%20Hospice%2C%20%D7%99-%D7%9D%2C%20Israel
Website: http://www.austrianhospice.com/"
Bicicletta,"Nahalat Binyamin St 29, Tel Aviv-Yafo, Israël","ת""א",,,bar,,,,,32.0664912,34.77051349999999,https://www.google.com/maps/search/?api=1&query=Bicicletta%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl,https://www.facebook.com/BiciclettaTLV/,,"Food types: bar
Tags: Restaurant, Dancing
Google Maps: https://www.google.com/maps/search/?api=1&query=Bicicletta%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl
Website: https://www.facebook.com/BiciclettaTLV/"
Port Said,"Har Sinai St 5, Tel Aviv-Yafo, Israël","ת""א",,,restaurant,,,,,32.0647347,34.7722422,https://www.google.com/maps/search/?api=1&query=Port%20Said%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl,https://www.facebook.com/theportsaid/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Port%20Said%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl
Website: https://www.facebook.com/theportsaid/"
The Prince הנסיך,"Nahalat Binyamin St 18, Tel Aviv-Yafo, Israël","ת""א",,,restaurant,,,,,32.06339,34.77163,https://www.google.com/maps/search/?api=1&query=The%20Prince%20%D7%94%D7%A0%D7%A1%D7%99%D7%9A%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl,https://www.facebook.com/theprincetlv/,,"Food types: restaurant
Tags: Rooftop, Restaurant, Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=The%20Prince%20%D7%94%D7%A0%D7%A1%D7%99%D7%9A%2C%20%D7%AA%22%D7%90%2C%20Isra%C3%ABl
Website: https://www.facebook.com/theprincetlv/"
מאנטה ריי,"יחזקאל קויפמן 703, תל אביב יפו, Israel","ת""א",,,restaurant,,,,,32.061312,34.7599054,https://www.google.com/maps/search/?api=1&query=%D7%9E%D7%90%D7%A0%D7%98%D7%94%20%D7%A8%D7%99%D7%99%2C%20%D7%AA%22%D7%90%2C%20Israel,http://www.mantaray.co.il/,,"Food types: restaurant
Tags: Day drink, Israeli
Google Maps: https://www.google.com/maps/search/?api=1&query=%D7%9E%D7%90%D7%A0%D7%98%D7%94%20%D7%A8%D7%99%D7%99%2C%20%D7%AA%22%D7%90%2C%20Israel
Website: http://www.mantaray.co.il/"
M25 Meat Market,"סמטת הכרמל 30, תל אביב יפו, Israël",תל אביב יפו,,,restaurant,,,,,32.0676959,34.76738340000001,https://www.google.com/maps/search/?api=1&query=M25%20Meat%20Market%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Isra%C3%ABl,http://m25meat.co.il/,,"Food types: restaurant
Tags: Israeli, Street food, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=M25%20Meat%20Market%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Isra%C3%ABl
Website: http://m25meat.co.il/"
Onza - אונזה,"Rabbi Hannina St. 3, תל אביב יפו, Israël",תל אביב יפו,,,restaurant,,,,,32.0530813,34.75571309999999,https://www.google.com/maps/search/?api=1&query=Onza%20-%20%D7%90%D7%95%D7%A0%D7%96%D7%94%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Isra%C3%ABl,http://www.onza.co.il/,,"Food types: restaurant
Tags: Israeli
Google Maps: https://www.google.com/maps/search/?api=1&query=Onza%20-%20%D7%90%D7%95%D7%A0%D7%96%D7%94%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Isra%C3%ABl
Website: http://www.onza.co.il/"
Restaurant Cassis,"חוף גבעת עליה, קדרון 44, תל אביב יפו, 61410, Israël",תל אביב יפו,,,restaurant,,,,,32.0380324,34.7456013,https://www.google.com/maps/search/?api=1&query=Restaurant%20Cassis%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Israel,http://www.cassis.co.il/,,"Food types: restaurant
Tags: Place to visit
Google Maps: https://www.google.com/maps/search/?api=1&query=Restaurant%20Cassis%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Israel
Website: http://www.cassis.co.il/"
Tel Aviv Museum of Art,"מתחם גולדה מאיר, שדרות שאול המלך 27, תל אביב יפו, 61332012, Israel",תל אביב יפו,,,museum,,,,,32.0776555,34.786749,https://www.google.com/maps/search/?api=1&query=Tel%20Aviv%20Museum%20of%20Art%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Israel,http://www.tamuseum.org.il/he/default.aspx,,"Food types: museum
Tags: Museum
Google Maps: https://www.google.com/maps/search/?api=1&query=Tel%20Aviv%20Museum%20of%20Art%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%20%D7%99%D7%A4%D7%95%2C%20Israel
Website: http://www.tamuseum.org.il/he/default.aspx"
King Power Mahanakhon,"Soi Sueksa Witthaya, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thaïlande",กทม,,,bar,,,,,13.7235375,100.5282467,https://www.google.com/maps/search/?api=1&query=King%20Power%20Mahanakhon%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande,http://www.kingpowermahanakhon.co.th/,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=King%20Power%20Mahanakhon%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande
Website: http://www.kingpowermahanakhon.co.th/"
Smalls Bar & Live Music,"178 1 178/1 สวนพลู 1 Thung Maha Mek, Sathon, Bangkok 10120, Thaïlande",กทม,,,bar,,,,,13.7204563,100.5376338,https://www.google.com/maps/search/?api=1&query=Smalls%20Bar%20%26%20Live%20Music%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande,http://www.facebook.com/smallsbkk,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Smalls%20Bar%20%26%20Live%20Music%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande
Website: http://www.facebook.com/smallsbkk"
Vesper,"10/15 Soi Convent Road, แขวง สีลม เขต บางรัก กรุงเทพมหานคร 10500, Thaïlande",กทม,,,bar,,,,,13.7270527,100.5334589,https://www.google.com/maps/search/?api=1&query=Vesper%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande,http://www.vesperbar.co/,,"Food types: bar
Tags: Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Vesper%2C%20%E0%B8%81%E0%B8%97%E0%B8%A1%2C%20Tha%C3%AFlande
Website: http://www.vesperbar.co/"
Restaurant POTONG,"422 ถนน วาณิช 1 เขตสัมพันธวงศ์, แขวงสัมพันธวงศ์ สัมพันธวงศ์, กรุงเทพมหานคร 10100, Thaïlande",กรุงเทพมหานคร,,,restaurant,,,,,13.7391549,100.5084933,https://www.google.com/maps/search/?api=1&query=Restaurant%20POTONG%2C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%2C%20Tha%C3%AFlande,http://www.restaurantpotong.com/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Restaurant%20POTONG%2C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%2C%20Tha%C3%AFlande
Website: http://www.restaurantpotong.com/"
Kakhelebi on Beliashvili,"Beliashvili St, თბილისი, Géorgie",თბილისი,,,restaurant,,,,,41.76164110000001,44.7806003,https://www.google.com/maps/search/?api=1&query=Kakhelebi%20on%20Beliashvili%2C%20%E1%83%97%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A1%E1%83%98%2C%20G%C3%A9orgie,http://www.kakhelebi.ge/,,"Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Kakhelebi%20on%20Beliashvili%2C%20%E1%83%97%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A1%E1%83%98%2C%20G%C3%A9orgie
Website: http://www.kakhelebi.ge/"
Stamba Hotel,"14, 0108 მერაბ კოსტავას ქუჩა, თბილისი, Géorgie",თბილისი,,,"lodging, hotel",,,,,41.7056644,44.78787490000001,https://www.google.com/maps/search/?api=1&query=Stamba%20Hotel%2C%20%E1%83%97%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A1%E1%83%98%2C%20G%C3%A9orgie,http://stambahotel.com/,,"Food types: lodging, hotel
Tags: Restaurant, Hotel / BB
Google Maps: https://www.google.com/maps/search/?api=1&query=Stamba%20Hotel%2C%20%E1%83%97%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A1%E1%83%98%2C%20G%C3%A9orgie
Website: http://stambahotel.com/"
